393;8659;4;000019090260;2.810;0.000;0.000;CUP NOODLES NISSIN  GALINHA CAIPIRA PICANTE 68G;7891079013069;GRIFOS COMERCIO DE ALIMENTOS LTDA;30354209000114
395;9112;4;000019090264;2.810;0.000;0.000;CUP NOODLES NISSIN LEGUMES COM AZEITE 69G;7891079013090;GRIFOS COMERCIO DE ALIMENTOS LTDA;30354209000114
396;8661;4;000019090263;2.810;0.000;0.000;CUP NOODLES NISSIN YAKISSOBA TRADICIONAL 70G;7891079013106;GRIFOS COMERCIO DE ALIMENTOS LTDA;30354209000114
397;655;4;000019900085;53.500;50.000;0.000;MIOJO NISSIN GALINHA 85G;7891079000212;GRIFOS COMERCIO DE ALIMENTOS LTDA;30354209000114
398;649;4;000019090087;53.500;50.000;0.000;MIOJO NISSIN GALINHA CAIPIRA 85G;7891079000229;GRIFOS COMERCIO DE ALIMENTOS LTDA;30354209000114
399;663;4;000019000011;53.500;50.000;0.000;MIOJO NISSIN TUMA DA MONICA CARNE SUAVE 85G;7891079001004;GRIFOS COMERCIO DE ALIMENTOS LTDA;30354209000114
400;660;4;000019000012;53.500;50.000;0.000;MIOJO NISSIN TUMA DA MONICA TOMATE SUAVE 85G;7891079001028;GRIFOS COMERCIO DE ALIMENTOS LTDA;30354209000114
401;665;4;000019000010;53.500;50.000;0.000;MIOJO NISSIN TUMA DA MONICA GALINHA SUAVE 85G;7891079001011;GRIFOS COMERCIO DE ALIMENTOS LTDA;30354209000114
404;10641;4;000019090267;53.500;50.000;0.000;MIOJO NISSIN COSTELA 85G;7891079013243;GRIFOS COMERCIO DE ALIMENTOS LTDA;30354209000114
405;651;4;000019090086;53.500;50.000;0.000;MIOJO NISSIN CARNE 85G;7891079000205;GRIFOS COMERCIO DE ALIMENTOS LTDA;30354209000114
406;9350;4;000019090269;53.500;50.000;0.000;MACARRAO NISSIN CREMOSO SABOR QUEIJO 80G ;7891079013229;GRIFOS COMERCIO DE ALIMENTOS LTDA;30354209000114
407;3336;5;1000239PZ;2.236;0.000;0.000;REFRIGERANTE COCA COLA RETORN 1L;7894900015119;NORSA REFRIGERANTES S.A.;07196033003970
408;5301;5;1000240PZ;2.028;0.000;0.000;REFRIGERANTE FANTA  RETORN 1L;7894900035117;NORSA REFRIGERANTES S.A.;07196033003970
411;10642;5;1001643TF;1.638;0.000;0.000;REFRIGERANTE KUAT  RETORN 1L;7894900915112;NORSA REFRIGERANTES S.A.;07196033003970
413;8013;6;8000010-0;30.500;10.000;0.000;ACUCAR DEMERARA OLHO D AGUA 1KG;7896725201012;CESTA BASICA OLINDENSE LTDA;69933844000191
414;771;6;8001242-0;37.800;30.000;0.000;.;000000000000.;CESTA BASICA OLINDENSE LTDA;69933844000191
415;818;6;8001207-0;32.000;10.000;0.000;FARINHA DE MANDIOCA FEIRA NOVA C. MEDIA 1KG;7898204100014;CESTA BASICA OLINDENSE LTDA;69933844000191
416;2688;6;8001206-0;34.500;10.000;0.000;FARINHA DE MANDIOCA DAROCA 1KG;7898204100021;CESTA BASICA OLINDENSE LTDA;69933844000191
417;9166;6;8001781-0;10.990;10.000;0.000;SAL MIRAMAR 1KG;7896110100012;CESTA BASICA OLINDENSE LTDA;69933844000191
418;2133;6;8001599-0;15.990;10.000;0.000;SAL LEBRE REFINADO 1KG;7896110100043;CESTA BASICA OLINDENSE LTDA;69933844000191
419;4989;6;8000648-0;198.000;12.000;0.000;VINHO TINTO SUAVE PERGOLA 1L;7896855901417;CESTA BASICA OLINDENSE LTDA;69933844000191
420;3110;6;8000238-0;126.950;25.000;0.000;VELA SANTO ANTONIO 8UND 256G;7898912184061;CESTA BASICA OLINDENSE LTDA;69933844000191
421;3676;6;8000240-0;112.440;25.000;0.000;VELA SANTO ANTONIO VERMELHA  8UND 200G;7898912184054;CESTA BASICA OLINDENSE LTDA;69933844000191
422;5500;6;8000237-0;41.110;25.000;0.000;VELA SANTO ANTONIO VERMELHA N 3 11G;7898912184047;CESTA BASICA OLINDENSE LTDA;69933844000191
423;3528;6;8000396-0;45.330;24.000;0.000;AZEITONA RIVOLI VERDES 100G;7896183001650;CESTA BASICA OLINDENSE LTDA;69933844000191
424;1968;6;8000003-0;45.590;48.000;0.000;ABS CERTO GEL SUPER MACIA 8UND;7898031171553;CESTA BASICA OLINDENSE LTDA;69933844000191
425;4499;6;8000563-0;115.750;96.000;0.000;GUARDANAPO KITCHEN 23;5CM X 22CM;7896061934285;CESTA BASICA OLINDENSE LTDA;69933844000191
402;678;4;000019090230;1.510;50.000;0.000;MIOJO NISSIN TALHARIM FRANGO 99G;7891079000434;GRIFOS COMERCIO DE ALIMENTOS LTDA;30354209000114
1137;1055;3;299134;1.960;0.000;0.000;CHA DR. OETKER BOLDO 10G;7891048038000;FOCUS DISTRIBUIDORA LTDA;10960053000108
1191;6552;14;205;92.885;24.000;0.000;AZEITONA VALE FERTIL FATIADAS 250G;7896272004197;DIA- DISTRIBUICAO E IMPORTACAO AFOGADOS;69944973000185
1192;5576;14;182;40.354;24.000;0.000;AZEITONA VALE FERTIL C/ CAROCO 160G;7896272000496;DIA- DISTRIBUICAO E IMPORTACAO AFOGADOS;69944973000185
1193;5052;14;9871;1.050;0.000;0.000;SUCO DAFRUTA PREMIUM LARANJA 200ML;7896005401163;DIA- DISTRIBUICAO E IMPORTACAO AFOGADOS;69944973000185
1194;8549;14;9121;3.348;0.000;0.000;SUCO DAFRUTA PREMIUM LARANJA 1L;7896005401286;DIA- DISTRIBUICAO E IMPORTACAO AFOGADOS;69944973000185
1195;5051;14;9868;0.969;0.000;0.000;SUCO DAFRUTA PREMIUM UVA 200ML;7896005401200;DIA- DISTRIBUICAO E IMPORTACAO AFOGADOS;69944973000185
1146;572;10;01001001;15.200;12.000;0.000;AGUA SANITARIA IGUAL 1L;7896093520074;UNIL INDUSTRIA E COMERCIO DE MATERIAIS PLASTICOS L;07519265000140
1147;568;10;01001002;15.200;6.000;0.000;AGUA SANITARIA IGUAL 2L;7896093520289;UNIL INDUSTRIA E COMERCIO DE MATERIAIS PLASTICOS L;07519265000140
1148;9474;10;01001003;12.660;2.000;0.000;AGUA SANITARIA IGUAL 5L;7896093500649;UNIL INDUSTRIA E COMERCIO DE MATERIAIS PLASTICOS L;07519265000140
1149;536;10;01002003;14.900;12.000;0.000;DESINFETANTE IGUAL JASMIM 500ML;7896093520098;UNIL INDUSTRIA E COMERCIO DE MATERIAIS PLASTICOS L;07519265000140
1150;565;10;01002006;25.200;6.000;0.000;DESINFETANTE IGUAL JASMIM 2L;7896093520159;UNIL INDUSTRIA E COMERCIO DE MATERIAIS PLASTICOS L;07519265000140
1151;3041;10;01002008;25.200;12.000;0.000;DESINFETANTE IGUAL LAVANDA 1L;7896093520128;UNIL INDUSTRIA E COMERCIO DE MATERIAIS PLASTICOS L;07519265000140
1153;3027;10;01003010;27.800;24.000;0.000;DETERGENTE IGUAL MACA 500ML;7896093599018;UNIL INDUSTRIA E COMERCIO DE MATERIAIS PLASTICOS L;07519265000140
1154;3028;10;01003011;27.800;24.000;0.000;DETERGENTE IGUAL LIMAO 500ML;7896093599025;UNIL INDUSTRIA E COMERCIO DE MATERIAIS PLASTICOS L;07519265000140
1155;3671;10;01003012;27.800;24.000;0.000;DETERGENTE IGUAL NEUTRO 500ML;7896093599032;UNIL INDUSTRIA E COMERCIO DE MATERIAIS PLASTICOS L;07519265000140
1156;11495;10;01003013;26.800;12.000;0.000;LAVA LOUCAS IGUAL MACA 1L ;7896093500182;UNIL INDUSTRIA E COMERCIO DE MATERIAIS PLASTICOS L;07519265000140
1157;11138;10;01003015;26.800;12.000;0.000;LAVA LOUCA NEUTRO IGUAL 1L;7896093500205;UNIL INDUSTRIA E COMERCIO DE MATERIAIS PLASTICOS L;07519265000140
1158;418;10;01004001;33.610;12.000;0.000;PASTA DE LIMPEZA IGUAL 500G;7896093520050;UNIL INDUSTRIA E COMERCIO DE MATERIAIS PLASTICOS L;07519265000140
1160;1269;10;02006001;13.440;12.000;0.000;VINAGRE MOLHITO DE ALCOOL 500ML;7896093510013;UNIL INDUSTRIA E COMERCIO DE MATERIAIS PLASTICOS L;07519265000140
1161;1247;10;02006002;2.233;12.000;0.000;VINAGRE MOLHITO DE ALCOOL 1L;7896093510020;UNIL INDUSTRIA E COMERCIO DE MATERIAIS PLASTICOS L;07519265000140
1162;1750;10;03009007;53.000;10.000;0.000;SACOS PARA LIXO ECON IGUAL 30L 10UND;7896093541680;UNIL INDUSTRIA E COMERCIO DE MATERIAIS PLASTICOS L;07519265000140
1163;1751;10;03009008;67.000;10.000;0.000;SACOS PARA LIXO ECON IGUAL 50L 10UND;7896093541697;UNIL INDUSTRIA E COMERCIO DE MATERIAIS PLASTICOS L;07519265000140
1172;11496;13;300047781;1.840;0.000;0.000;TORCIDA COSTELINHA COM LIMAO 70G;7896071025188;PEPSICO DO BRASIL LTDA;31565104015956
1173;11106;13;300047783;1.840;0.000;0.000;SALGADINHO TORCIDA CEBOLA 70G;7892840816872;PEPSICO DO BRASIL LTDA;31565104015956
1174;11477;13;300053147;1.440;0.000;0.000;SALGADINHO STINKSY 48G;7892840818500;PEPSICO DO BRASIL LTDA;31565104015956
1175;3442;13;300004269;3.810;0.000;0.000;SALGADINHO SENSACOES PEITO DE PERU45G;7892840215217;PEPSICO DO BRASIL LTDA;31565104015956
1176;11206;13;300053332;1.510;0.000;0.000;SALGADINHO CHEETOS LUA PARMESAO 33G;7892840817787;PEPSICO DO BRASIL LTDA;31565104015956
1177;10660;13;300047700;5.950;0.000;0.000;RUFFLES ORIGINAL 92G ;7892840816728;PEPSICO DO BRASIL LTDA;31565104015956
1178;10089;13;300047675;5.950;0.000;0.000;BATATA RUFFES EXTREME 92G;7892840816704;PEPSICO DO BRASIL LTDA;31565104015956
1179;11023;13;300052956;3.040;0.000;0.000;SALGADINHO  DORITOS 48G;7892840818326;PEPSICO DO BRASIL LTDA;31565104015956
1180;11185;13;300047146;1.510;0.000;0.000;CHEETOS ONDA QUEIJO 375G;7892840816216;PEPSICO DO BRASIL LTDA;31565104015956
1181;11251;13;300047519;1.510;0.000;0.000;CHEETOS ASSADO ONDA REQUEIJAO 37G ;7892840816803;PEPSICO DO BRASIL LTDA;31565104015956
1182;11251;13;7892840816803;1.510;0.000;0.000;CHEETOS ASSADO ONDA REQUEIJAO 37G ;7892840816803;PEPSICO DO BRASIL LTDA;31565104015956
1184;11138;10;7896093500205;2.230;0.000;0.000;LAVA LOUCA NEUTRO IGUAL 1L;7896093500205;UNIL INDUSTRIA E COMERCIO DE MATERIAIS PLASTICOS L;07519265000140
1186;8261;14;13674;2.409;0.000;0.000;ABS SYM COBERTURA SECA L8 PAGUE 7 8UND;7896110007908;DIA- DISTRIBUICAO E IMPORTACAO AFOGADOS;69944973000185
1187;3521;14;9236;29.900;12.000;0.000;ADOCANTE ADOCYL 100ML;7891104393104;DIA- DISTRIBUICAO E IMPORTACAO AFOGADOS;69944973000185
1188;2719;14;9240;64.358;12.000;0.000;ADOCANTE ADOCYL C/ STEVIA 80ML;7896094906020;DIA- DISTRIBUICAO E IMPORTACAO AFOGADOS;69944973000185
1189;3828;14;9250;96.865;12.000;0.000;ADOCANTE ZERO CAL 200ML;7896094910959;DIA- DISTRIBUICAO E IMPORTACAO AFOGADOS;69944973000185
1190;8853;14;9564;101.709;12.000;0.000;ADOCANTE ZERO CAL STEVIA 80ML;7896094915046;DIA- DISTRIBUICAO E IMPORTACAO AFOGADOS;69944973000185
1197;761;14;239;109.782;24.000;0.000;GELEIA DE MOCOTO DOCOPU NATURAL 180G;7898394321053;DIA- DISTRIBUICAO E IMPORTACAO AFOGADOS;69944973000185
1198;764;14;238;109.782;24.000;0.000;GELEIA DE MOCOTO DOCOPU MORANGO 180G;7898394321060;DIA- DISTRIBUICAO E IMPORTACAO AFOGADOS;69944973000185
1199;4501;14;3090;26.470;16.000;0.000;GUARDANAPO SNOB 24CMX22CM 50UN;7896110081250;DIA- DISTRIBUICAO E IMPORTACAO AFOGADOS;69944973000185
1200;8852;14;1432;8.342;0.000;0.000;CATCHUP HEINZ TOMATO 397G;7896102503708;DIA- DISTRIBUICAO E IMPORTACAO AFOGADOS;69944973000185
1201;9482;14;10148;5.910;0.000;0.000;CATCHUP HEINZ TOMATO 260G;7896102000382;DIA- DISTRIBUICAO E IMPORTACAO AFOGADOS;69944973000185
1202;9439;14;2211;7.212;0.000;0.000;MAIONESE HEINZ 215G;7896102584189;DIA- DISTRIBUICAO E IMPORTACAO AFOGADOS;69944973000185
1203;10916;14;2252;9.580;0.000;0.000;MAIONESE HEIZ TRADICIONAL 390G;7896102583182;DIA- DISTRIBUICAO E IMPORTACAO AFOGADOS;69944973000185
1204;9727;14;11246;39.900;12.000;0.000;AROMA ARTIFICIAL DE BAUNILHA 30ML ;7891965521609;DIA- DISTRIBUICAO E IMPORTACAO AFOGADOS;69944973000185
1205;3047;14;3703;44.470;24.000;0.000;DESINFETANTE MINUANO LAVANDA 500ML;7897664140196;DIA- DISTRIBUICAO E IMPORTACAO AFOGADOS;69944973000185
1206;3023;14;3701;44.260;24.000;0.000;DETERGENTE MINUANO FRESH 500ML;7897664130043;DIA- DISTRIBUICAO E IMPORTACAO AFOGADOS;69944973000185
1207;427;14;3711;44.260;24.000;0.000;DETERGENTE MINUANO LIMAO 500ML;7897664130029;DIA- DISTRIBUICAO E IMPORTACAO AFOGADOS;69944973000185
1209;11500;14;13952;5.673;96.000;0.000;MINUANO SABAO BARRA GLICER AMARELO 200G;7908324401042;DIA- DISTRIBUICAO E IMPORTACAO AFOGADOS;69944973000185
1210;11273;14;6134;25.726;16.000;0.000;CHOCOLATE TRENTO MASSIMO 30G;7896306618437;DIA- DISTRIBUICAO E IMPORTACAO AFOGADOS;69944973000185
1211;9069;14;5587;2.250;0.000;0.000;CATCHUP QUERO TRADICIONAL 200G;7896102502763;DIA- DISTRIBUICAO E IMPORTACAO AFOGADOS;69944973000185
1212;1396;14;5585;3.326;0.000;0.000;CATCHUP QUERO TRADICIONAL 400G;7896102502756;DIA- DISTRIBUICAO E IMPORTACAO AFOGADOS;69944973000185
1214;3480;14;39;42.518;24.000;0.000;EXTRATO DE TOMATE QUERO 320G;7896102502534;DIA- DISTRIBUICAO E IMPORTACAO AFOGADOS;69944973000185
1215;9777;14;12931;56.942;24.000;0.000;MILHO VERDE QUERO SACHE 280G;7896102500844;DIA- DISTRIBUICAO E IMPORTACAO AFOGADOS;69944973000185
1216;8023;14;4939;37.986;24.000;0.000;MOLHO DE TOMATE QUERO EVAS FINAS 340G;7896102586060;DIA- DISTRIBUICAO E IMPORTACAO AFOGADOS;69944973000185
1217;8022;14;4938;37.986;24.000;0.000;MOLHO DE TOMATE QUERO HOT DOG  340G;7896102586039;DIA- DISTRIBUICAO E IMPORTACAO AFOGADOS;69944973000185
1218;4397;14;72;62.420;12.000;0.000;QUERO MOLHO REFOGADO PENERADO  TP 1,050KG;7896102513004;DIA- DISTRIBUICAO E IMPORTACAO AFOGADOS;69944973000185
1219;2898;14;71;71.032;24.000;0.000;MOLHO DE TOMATE QUERO REFOGADO/PENEIRADO TP 520G;7896102502657;DIA- DISTRIBUICAO E IMPORTACAO AFOGADOS;69944973000185
1220;11501;14;2734;16.760;0.000;0.000;BEBIDA OLDEN BLEND VD 870ML;7898422676834;DIA- DISTRIBUICAO E IMPORTACAO AFOGADOS;69944973000185
1221;11502;14;16599;7.524;0.000;0.000;BEBIDA ENERGETICO RED HORSE PT 1L;7898422676247;DIA- DISTRIBUICAO E IMPORTACAO AFOGADOS;69944973000185
1222;7323;4;000253003239;9.460;0.000;0.000;DESODORANTE DOVE AERISOL . BEAUTY FINISH    169ML;7791293033235;GRIFOS COMERCIO DE ALIMENTOS LTDA;30354209000114
1223;7322;4;000253001170;9.460;0.000;0.000;DESODORANTE DOVE AERISOL .  INVISIBLE DRY   150ML;7506306241176;GRIFOS COMERCIO DE ALIMENTOS LTDA;30354209000114
1224;7321;4;000253001163;9.460;0.000;0.000;DESODORANTE DOVE AERISOL . CREME HUMECTANTE  169ML;7506306241169;GRIFOS COMERCIO DE ALIMENTOS LTDA;30354209000114
1225;2235;4;000253002592;7.330;0.000;0.000;DESODORANTE REXONA MEN AEROSOL ACTIVE 48H 150ML;7791293022598;GRIFOS COMERCIO DE ALIMENTOS LTDA;30354209000114
1226;3359;4;000253002561;7.330;0.000;0.000;DESODORANTE REXONA MEN AEROSOL V8 48H 150ML;7791293022567;GRIFOS COMERCIO DE ALIMENTOS LTDA;30354209000114
1227;6619;4;000253002430;7.330;0.000;0.000;DESODORANTE REXONA POWDER DRY   150ML;7791293032436;GRIFOS COMERCIO DE ALIMENTOS LTDA;30354209000114
1228;11503;4;000253004977;4.240;0.000;0.000;DESODORANTE SUAVE AER AP INVISIBLE 88G;7791293034973;GRIFOS COMERCIO DE ALIMENTOS LTDA;30354209000114
1229;7754;4;000253005219;4.240;0.000;0.000;DESODORANTE SUAVE JASMIN E COCO  150ML;7791293035215;GRIFOS COMERCIO DE ALIMENTOS LTDA;30354209000114
1230;11504;4;000253006810;4.240;0.000;0.000;DESODORANTE SUAVE OLEO DE GIRASSOL 150ML;7891150066816;GRIFOS COMERCIO DE ALIMENTOS LTDA;30354209000114
1231;7598;4;000253005226;4.240;0.000;0.000;DESODORANTE SUAVE LAVANDA E ERVA-DOCE   150ML;7791293035222;GRIFOS COMERCIO DE ALIMENTOS LTDA;30354209000114
1232;1825;4;000253147406;5.000;0.000;0.000;CREME PARA PENTEAR SEDA C. COMP. E DEFINIDOS 300ML;7891037000322;GRIFOS COMERCIO DE ALIMENTOS LTDA;30354209000114
1233;11505;4;002656902074;9.460;0.000;0.000;TOALHAS UMEDECIDAS DRYBABY PLUS COM 100 UNIDADES;7896770979904;GRIFOS COMERCIO DE ALIMENTOS LTDA;30354209000114
1241;11513;4;002002971086;6.710;0.000;0.000;BARBEADOR BIC SOLEIL NATURALS 2 UND UND.C/1X2 UND;0070330371002;GRIFOS COMERCIO DE ALIMENTOS LTDA;30354209000114
1244;3360;4;000253002639;7.900;0.000;0.000;DESODORANTE REXONA MEN AEROSOL INVISIBL. 48H 150ML;7791293022635;GRIFOS COMERCIO DE ALIMENTOS LTDA;30354209000114
1245;11516;4;000253002585;7.900;0.000;0.000;DESODORANTE XTRACOOL REXONA MEN 150M;7791293022581;GRIFOS COMERCIO DE ALIMENTOS LTDA;30354209000114
1246;8704;4;000253002461;7.900;0.000;0.000;REXONA COTTON DRY 48H 150ML ;7791293032467;GRIFOS COMERCIO DE ALIMENTOS LTDA;30354209000114
1247;11517;4;000253004731;7.900;0.000;0.000;DESODORANTE REXONA FRUTAS VERMELHAS 150ML;7891150064737;GRIFOS COMERCIO DE ALIMENTOS LTDA;30354209000114
1248;9092;4;000253008630;5.050;0.000;0.000;DESODORANTE SUAVE XERO DANADO DE BOM 150ML;7791293038636;GRIFOS COMERCIO DE ALIMENTOS LTDA;30354209000114
1249;11518;4;000253004984;5.050;0.000;0.000;DESODORANTE SUAVE FRUTAS VERMELHAS 150ML;7791293034980;GRIFOS COMERCIO DE ALIMENTOS LTDA;30354209000114
1250;1556;5;1000090PZ;1.611;0.000;0.000;REFRIGERANTE FATA LARANA LATA 350ML;7894900030013;NORSA REFRIGERANTES S.A.;07196033003970
1251;96;5;1200422CP;1.437;0.000;0.000;SUCO DEL VALLE KAPO UVA 200ML;7894900593709;NORSA REFRIGERANTES S.A.;07196033003970
1252;8336;5;1000046PZ;1.555;0.000;0.000;REFRIGERANTE COCA COLA C/ CAFE ML;7894900025019;NORSA REFRIGERANTES S.A.;07196033003970
1253;10637;5;1000049TF;1.593;0.000;0.000;SUCO DEL VALLE FRUT CAJU 450ML;7894900559019;NORSA REFRIGERANTES S.A.;07196033003970
1254;8870;5;1000104PZ;1.186;0.000;0.000;REFRIGERANTE  SPRITE 250ML;0000078939738;NORSA REFRIGERANTES S.A.;07196033003970
1255;6722;5;1000131PZ;2.090;0.000;0.000;REFRIGERANTE CITRUS SCHWEPPES LATA 350ML;7894900320015;NORSA REFRIGERANTES S.A.;07196033003970
1256;10236;5;1000136PZ;1.935;0.000;0.000;REFRIGERANTE GUARANA JESUS 350ML ;7894900940015;NORSA REFRIGERANTES S.A.;07196033003970
1257;11187;5;1000139PZ;3.971;0.000;0.000;REFRIGERANTE COCA COLA 1,5L;7894900027006;NORSA REFRIGERANTES S.A.;07196033003970
1258;1567;5;1000149PZ;4.619;0.000;0.000;REFRIGERANTE FANTA LARANJA 2L;7894900031515;NORSA REFRIGERANTES S.A.;07196033003970
1259;1601;5;1000158PZ;3.480;0.000;0.000;REFRIGERANTE KUAT 2L;7894900911510;NORSA REFRIGERANTES S.A.;07196033003970
1260;9279;5;1000167TF;4.782;0.000;0.000;CHA LEAO ICE TEA PESSEGO 1L;7891098040992;NORSA REFRIGERANTES S.A.;07196033003970
1261;1617;5;1000214PZ;2.595;0.000;0.000;REFRIGERANTE FANTA LARANJA 1,5L;7894900031751;NORSA REFRIGERANTES S.A.;07196033003970
1262;11478;5;1000291PZ;2.128;0.000;0.000;FANTA MISTERIO 500ML;7894900095036;NORSA REFRIGERANTES S.A.;07196033003970
1263;11519;5;1000479TF;0.853;0.000;0.000;COCA-COLA NS 200ML;7894900015010;NORSA REFRIGERANTES S.A.;07196033003970
1264;1547;5;1000570PZ;2.127;0.000;0.000;REFRIGERANTE FANTA LARANJA PET 500ML;7894900033564;NORSA REFRIGERANTES S.A.;07196033003970
1265;1557;5;1000576PZ;1.861;0.000;0.000;REFRIGERANTE COCA COLA LATA 350ML;7894900010015;NORSA REFRIGERANTES S.A.;07196033003970
1266;1542;5;1001541PZ;1.629;0.000;0.000;REFRIGERANTE COCA COLA PET 250ML;0000078912939;NORSA REFRIGERANTES S.A.;07196033003970
1267;260;5;1001727CP;1.000;0.000;0.000;AGUA MINERAL CRYSTAL S/GAS 500ML;7894900530001;NORSA REFRIGERANTES S.A.;07196033003970
1268;4273;5;1001728CP;1.320;0.000;0.000;AGUA MINERAL CRYSTAL C/GAS 500ML;7894900531008;NORSA REFRIGERANTES S.A.;07196033003970
1269;1546;5;1001751PZ;2.192;0.000;0.000;REFRIGERANTE KUAT PET 500ML;7894900913569;NORSA REFRIGERANTES S.A.;07196033003970
1270;1548;5;1001817PZ;2.050;0.000;0.000;REFRIGERANTE COCA COLA PET 500ML;7894900013566;NORSA REFRIGERANTES S.A.;07196033003970
1271;1506;5;1001868TF;1.594;0.000;0.000;SUCO DEL VALLE FRUT LARANJA 450ML;7894900556056;NORSA REFRIGERANTES S.A.;07196033003970
1272;10391;5;1001875PZ;5.715;0.000;0.000;SCHWEPPES 1,5L;7894900321753;NORSA REFRIGERANTES S.A.;07196033003970
1273;2463;5;1002063PZ;1.189;0.000;0.000;REFRIGERANTE FANTA LARANJA PET 250ML;0000078912922;NORSA REFRIGERANTES S.A.;07196033003970
1274;1515;5;1002076TF;1.594;0.000;0.000;SUCO DEL VALLE FRUT UVA 450ML;7894900550054;NORSA REFRIGERANTES S.A.;07196033003970
